COD IBGE;UF;Município;Populaçao;RENDA1;RENDA2;EDUC1;EDUC2;IEOC;ENDcont1;ENDcont2;IGD;IGDu;IGDe;IGDm;IDI;CP1;CP2;N;NE;CO;S;SE;ESQ;DIR;CENTRO;CPP;CPG;ME;TG;TA;TP;BP
4317707;RS;SANTO ANTÔNIO DAS MISSÕES;11241;511.8;0.4558;9.6;0.788852579;1.064203104;0.134650861;0.689992382;0.818102792;0.38007577;0.312405839;0.125621183;0.008814346;0.663369882;2.970619523;0;0;0;1;0;0;1;0;0;0;1;8.5;10;10;0
5219738;GO;SANTO ANTÔNIO DE GOIÁS;5391;570.26;0.441;8;0.802658032;1.160943598;-0.144649767;0.223235832;0.81099953;0.499710803;0.166914201;0.144374526;0.061895662;0.437122328;1.776584948;0;0;1;0;0;0;0;1;0;0;1;5.2;6.25;5.862068966;0
2928703;BA;SANTO ANTÔNIO DE JESUS;100550;526.09;0.5498;12.1;0.718932176;1.170300836;0.039950245;0.345495251;0.863501177;0.456464389;0.199530755;0.207506032;0.036534258;0.556013478;2.252320623;0;1;0;0;0;1;0;0;0;0;1;7.5;5.714285714;9.655172414;10
3304706;RJ;SANTO ANTÔNIO DE PÁDUA;41108;645.02;0.5226;8.2;0.898782662;1.126933543;0.13972283;0.324481783;0.860213539;0.32167138;0.364261939;0.174280221;0.038798395;0.502905974;2.011691848;0;0;0;0;1;1;0;0;0;0;1;8;8.928571429;5.172413793;10
3548005;SP;SANTO ANTÔNIO DE POSSE;22176;673.38;0.4586;7.8;0.869069204;0.88892383;0.5095033;1.269221521;0.855745145;0.302657992;0.320478172;0.23260898;0.055500068;0.650917072;2.864648828;0;0;0;0;1;0;0;1;0;0;1;6.7;7.5;8.620689655;0
3159902;MG;SANTO ANTÔNIO DO AMPARO;18266;425.79;0.4365;12.1;0.798841507;1.028151331;0.162652779;0.313244566;0.990554269;0.665104958;0.200232358;0.125216953;0.049447289;0.588053198;2.42749791;0;0;0;0;1;1;0;0;0;0;1;5.5;4.464285714;6.896551724;6.666666667
3548054;SP;SANTO ANTÔNIO DO ARACANGUÁ;8109;653.05;0.4127;8.7;0.918196078;1.14095299;-0.009617336;0.03158296;1.004964909;0.333662675;0.546239455;0.12506278;0.053236646;0.506840651;2.027742154;0;0;0;0;1;1;0;0;1;0;0;5;6.25;5.172413793;0
3160009;MG;SANTO ANTÔNIO DO AVENTUREIRO;3655;470.44;0.4255;14;0.848402831;1.268644916;0.055977846;0.111424122;1.047393259;0.780193308;0.166427392;0.100772558;0.088858392;0.499905881;1.999623594;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
1303700;AM;SANTO ANTÔNIO DO IÇÁ;24005;118.9;0.6738;24.4;0.561825665;1.145088571;0.110557791;0.239492284;1.042175097;0.521731338;0.167067396;0.353376363;0.052719966;0.49441909;1.977922783;1;0;0;0;0;0;0;1;0;0;1;6.5;5.535714286;8.275862069;6.666666667
3160207;MG;SANTO ANTÔNIO DO ITAMBÉ;4121;224.15;0.4796;23.2;0.684597216;1.349203399;0.051777632;0.240081931;1.098416944;0.758463844;0.25569446;0.08425864;0.031618845;0.499996136;1.999984543;0;0;0;0;1;0;0;1;0;0;1;5.4;8.392857143;0.689655172;3.333333333
3160306;MG;SANTO ANTÔNIO DO JACINTO;12024;284.26;0.5323;28.3;0.71755621;1.160713504;0.106103766;0.24703579;0.959080531;0.621248972;0.133089983;0.204741576;0.059544967;0.606647778;2.542250796;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
5107792;MT;SANTO ANTÔNIO DO LESTE;4435;463.97;0.493;12.6;0.677588031;1.433297628;-0.133518391;0.343067041;0.863890718;0.353866111;0.422983869;0.087040738;0.108982129;0.40763598;1.688151147;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0
3160405;MG;SANTO ANTÔNIO DO MONTE;27556;779.64;0.4941;5.7;0.871738403;1.232221639;-0.744172291;0.406496095;0.775788139;0.402738;0.263879323;0.109170816;0.089373071;0.496277881;1.985221538;0;0;0;0;1;0;0;1;0;0;1;2.9;2.321428571;5.517241379;0
4317558;RS;SANTO ANTÔNIO DO PALMA;2199;1020.62;0.5074;6.4;0.861883754;1.306313719;-0.151276766;0.038500169;1.015926786;0.614286454;0.347029459;0.054610873;0.085459593;0.497787545;1.991189166;0;0;0;1;0;0;1;0;0;0;1;6.7;9.107142857;5.517241379;0
4124301;PR;SANTO ANTÔNIO DO PARAÍSO;2359;558.05;0.4879;13.3;0.798673103;1.304210261;-2.30673471;0.223030701;0.998975895;0.686329128;0.251279514;0.061367253;0.126708975;0.508919397;2.036325591;0;0;0;1;0;0;0;1;0;0;0;0.2;0;0.689655172;0
3548203;SP;SANTO ANTÔNIO DO PINHAL;6750;560.38;0.476;8.1;0.9102671;1.250516152;-0.227514803;0.027021791;0.791178963;0.431564194;0.158692059;0.20092271;0.186521879;0.572615033;2.339810891;0;0;0;0;1;1;0;0;1;0;1;5.1;6.428571429;5.172413793;0
4317756;RS;SANTO ANTÔNIO DO PLANALTO;2055;616.1;0.4336;4;0.854599105;1.368929582;-0.332351687;0.725258326;0.774404276;0.483552586;0.22697837;0.06387332;0.044175226;0.49963171;1.998527925;0;0;0;1;0;1;0;0;0;0;1;4.8;6.25;4.482758621;0
3160454;MG;SANTO ANTÔNIO DO RETIRO;7264;168.23;0.5951;32.3;0.743494573;1.249970557;-0.034366484;0.02729394;1.048901491;0.644224913;0.188982077;0.215694501;0.016043363;0.587444062;2.423913723;0;0;0;0;1;0;0;1;0;0;1;4.8;5.714285714;5.517241379;0
3160504;MG;SANTO ANTÔNIO DO RIO ABAIXO;1818;369.52;0.5286;19.5;0.836137128;1.287771717;-0.059040018;0.060085696;1.111604834;0.87561471;0.172439217;0.063550907;0.020098353;0.499098574;1.996400786;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
4124400;PR;SANTO ANTÔNIO DO SUDOESTE;19855;567.04;0.5244;11.1;0.815450008;1.197744991;0.059117433;0.168086128;0.779293472;0.411985533;0.232008738;0.135299201;0.19989678;0.4853795;1.943179489;0;0;0;1;0;0;0;1;0;0;0;7.9;8.75;5.172413793;10
2110302;MA;SANTO ANTÔNIO DOS LOPES;14270;234.76;0.583;28.4;0.639722956;1.757618955;-0.154514231;0.054947038;0.999500218;0.32429677;0.543511777;0.131691671;0.266227109;0.529798365;2.126747179;0;1;0;0;0;0;0;1;0;0;1;2.9;0.714285714;8.620689655;0
4317806;RS;SANTO AUGUSTO;14357;853.42;0.5793;8.8;0.80248814;1.264112427;-0.303609664;0.92407425;0.78516727;0.357734326;0.275452833;0.151980111;0.040955931;0.4850355;1.941881431;0;0;0;1;0;1;0;0;0;0;1;9.7;9.464285714;10;10
4317905;RS;SANTO CRISTO;14767;829.89;0.4453;2.6;0.875065656;1.177588602;-0.087391773;0.65318245;0.737758322;0.341557178;0.277196837;0.119004307;0.057259787;0;1;0;0;0;1;0;1;0;0;1;0;1;9;10;10;3.333333333
4317954;RS;SANTO EXPEDITO DO SUL;2494;512.52;0.4739;7.9;0.874285714;1.341698364;0.540563565;0.636919654;1.01047342;0.620824402;0.265595604;0.124053414;0.111871468;0.486735053;1.948311502;0;0;0;1;0;0;1;0;0;0;1;8.3;9.107142857;9.310344828;3.333333333
4124509;PR;SANTO INÁCIO;5468;827.21;0.5303;8.7;0.779274141;1.069578766;0.131868343;0.286983099;0.987581294;0.485546683;0.390728358;0.111306252;0.041524829;0.446286691;1.805988738;0;0;0;1;0;0;0;1;0;0;1;7.5;8.571428571;5.862068966;6.666666667
2209500;PI;SANTO INÁCIO DO PIAUÍ;3713;229.33;0.5284;29.6;0.616887577;1.161088654;-0.027342009;0.068113206;1.079636533;0.762732166;0.09656156;0.220342808;0.005253281;0.497023167;1.988163141;0;1;0;0;0;1;0;0;0;0;1;7.9;9.285714286;9.310344828;0
3548401;SP;SANTÓPOLIS DO AGUAPEÍ;4572;547.8;0.3517;8;0.915131289;1.320025946;-0.002470679;0.045067594;1.0449053;0.657823038;0.244837026;0.142245236;0.043368203;0.418964672;1.721065745;0;0;0;0;1;0;1;0;0;0;1;6.9;8.214285714;7.931034483;0
3548500;SP;SANTOS;433565;1651.82;0.5624;2.2;0.940166667;0.978101543;0.167748115;0.693405558;0.320007364;0.09839208;0.165721485;0.055893799;0.084291676;0.615331223;2.599639114;0;0;0;0;1;0;0;1;0;1;1;10;10;10;10
3160702;MG;SANTOS DUMONT;47558;564.05;0.5098;7.1;0.820087437;1.257695523;-0.09049644;0.088166695;0.837995203;0.493883484;0.210210502;0.133901217;0.035580257;0.664392446;2.979670712;0;0;0;0;1;0;1;0;0;0;1;6.6;6.964285714;5.862068966;6.666666667
2312304;CE;SÃO BENEDITO;45917;257.18;0.5182;25.9;0.716799599;1.103063218;0.280762084;0.472642457;0.988157317;0.555591617;0.078037403;0.354528298;0.104139819;0.501748892;2.007020122;0;1;0;0;0;0;0;1;0;0;1;5.5;6.25;6.896551724;0
2612901;PE;SÃO BENEDITO DO SUL;15105;165.84;0.5283;36.4;0.587792144;1.205171988;0.20548985;0.447499599;0.934403025;0.57202767;0.105012428;0.257362927;0.046331509;0.498001616;1.992038284;0;1;0;0;0;0;0;1;0;0;1;7.1;9.285714286;4.827586207;3.333333333
3160801;MG;SÃO BENTO ABADE;4981;454.45;0.4277;11.8;0.849687662;1.266063893;0.011125227;0.115001326;1.083049268;0.71969086;0.198276089;0.165082319;0.083146747;0.496426494;1.985807411;0;0;0;0;1;0;0;1;0;0;0;5.3;5.178571429;6.551724138;3.333333333
3548609;SP;SÃO BENTO DO SAPUCAÍ;10848;696.29;0.5567;6.8;0.870802005;1.319604681;-0.082493025;0.17159144;0.807517673;0.484863103;0.206365378;0.116289192;0.215727008;0.522625922;2.094793257;0;0;0;0;1;0;0;1;0;1;0;7;7.321428571;6.551724138;6.666666667
4215802;SC;SÃO BENTO DO SUL;79971;888.29;0.5065;2.8;0.882380023;1.269287388;-0.124687086;1.090845533;0.578676725;0.208755654;0.220375296;0.149545775;0.035521315;0.571019268;2.331107032;0;0;0;1;0;0;0;1;0;0;1;9.8;9.642857143;10;10
1720101;TO;SÃO BENTO DO TOCANTINS;5026;319.53;0.5646;18.7;0.611815427;1.141532847;0.082905537;0.175814433;1.012596822;0.698672298;0.081281103;0.232643421;0.117914418;0.48902727;1.957051603;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0
3548708;SP;SÃO BERNARDO DO CAMPO;811489;1171.05;0.5525;2.9;0.93530367;1.061376826;0.222490396;0.900933752;0.502178737;0.124340278;0.299571792;0.078266667;0.116782618;0.470937032;1.89013418;0;0;0;0;1;1;0;0;1;0;0;7.3;8.214285714;9.310344828;0
4215901;SC;SÃO BONIFÁCIO;2966;734.2;0.4797;3.7;0.844842537;1.26077213;-0.170224855;0.068170073;0.874498341;0.567672213;0.260204182;0.046621946;0.170514009;0.487292632;1.950430327;0;0;0;1;0;0;0;1;0;1;0;10;10;10;10
4318002;RS;SÃO BORJA;63089;682.78;0.5477;6.6;0.734935574;1.139681873;0.046540281;0.716656322;0.74329939;0.345970158;0.26976025;0.127568983;0.0894172;0.619622861;2.628969769;0;0;0;1;0;1;0;0;0;0;1;10;10;10;10
2708204;AL;SÃO BRÁS;7020;213.32;0.6251;34.3;0.600002181;1.127426383;0.042916744;0.094518224;1.064738439;0.659390401;0.110713435;0.294634603;0.007078823;0.497945846;1.991817003;0;1;0;0;0;0;0;1;0;0;1;1.7;0.714285714;4.482758621;0
3160900;MG;SÃO BRÁS DO SUAÇUÍ;3693;450.74;0.5402;3.2;0.876357875;1.308560406;-0.18899662;0.057462666;0.928291156;0.646072086;0.166707274;0.115511795;0.040714841;0.628692453;2.693185227;0;0;0;0;1;0;0;1;0;0;1;9.1;8.571428571;9.655172414;10
3548807;SP;SÃO CAETANO DO SUL;157205;2008.98;0.548;1.5;0.978333333;1.067573203;0.194424101;0.320230081;0.464972093;0.108036398;0.301081279;0.055854416;0.025097269;0.477190183;1.912741436;0;0;0;0;1;0;0;1;0;0;1;7;7.678571429;9.310344828;0
4124608;PR;SÃO CARLOS DO IVAÍ;6713;632.85;0.3999;11.2;0.752265245;1.307503961;-0.168629233;0.135019191;0.86774955;0.437420627;0.3323793;0.097949623;0.159205112;0.481949342;1.930313154;0;0;0;1;0;0;0;1;0;0;1;5.7;4.821428571;6.896551724;6.666666667
2806701;SE;SÃO CRISTÓVÃO;85814;381.89;0.4816;12.3;0.598556404;1.25396483;0.142741137;0.286650991;0.880486379;0.530988272;0.131538648;0.217959458;0.0698339;0.721910772;3.595968128;0;1;0;0;0;1;0;0;0;0;1;3.8;2.5;8.275862069;0
2928901;BA;SÃO DESIDÉRIO;32078;294.68;0.5753;25.5;0.601482932;1.326359758;0.091621129;0.130751504;0.95520292;0.283940877;0.522421153;0.148840889;0.160987068;0.459182041;1.849051022;0;1;0;0;0;0;0;1;0;0;1;0.7;0.892857143;0.689655172;0
3160959;MG;SÃO DOMINGOS DAS DORES;5642;327.75;0.4828;12;0.863718761;1.295815208;-0.120279092;0.004987968;1.042375249;0.651364437;0.182219191;0.208791622;0.13482149;0.488390168;1.954614507;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0
3204658;ES;SÃO DOMINGOS DO NORTE;8652;544.36;0.4923;10.8;0.840911388;1.314433723;-0.290550384;0.027584609;0.946536115;0.409096153;0.398431075;0.139008886;0.087554254;0.497681195;1.990767596;0;0;0;0;1;1;0;0;0;0;1;4.7;6.428571429;0.344827586;6.666666667
3161007;MG;SÃO DOMINGOS DO PRATA;17805;525.54;0.4948;8.6;0.850575836;1.213677679;0.156521005;0.380813544;0.974603453;0.654516955;0.209969096;0.110117402;0.056444666;0.46409336;1.865996659;0;0;0;0;1;0;0;1;0;0;0;10;10;10;10
4318051;RS;SÃO DOMINGOS DO SUL;3056;1019.51;0.4429;3.3;0.89475476;1.261923228;-0.091628382;0.088348792;0.940379487;0.652086419;0.256172431;0.032120637;0.088100604;0.49490152;1.979811936;0;0;0;1;0;1;0;0;1;0;1;1.2;2.142857143;0;0
2929107;BA;SÃO FELIPE;21548;265.64;0.5101;22.8;0.537322259;1.354840913;0.185543266;0.362974091;1.000763388;0.455564271;0.064519488;0.480679629;0.041697074;0.499998344;1.999993375;0;1;0;0;0;0;1;0;0;0;0;4.2;5.178571429;4.482758621;0
2110807;MA;SÃO FÉLIX DE BALSAS;4554;195.57;0.5724;27.8;0.540089865;1.288153202;0.033147545;0.175157176;1.06152305;0.673807424;0.133466296;0.254249329;0.073803351;0.497800829;1.991241837;0;1;0;0;0;0;0;1;0;0;1;6.6;7.5;4.827586207;6.666666667
5107859;MT;SÃO FÉLIX DO ARAGUAIA;11039;453.16;0.6234;11.6;0.687509875;1.248208673;0.119806642;0.660966028;0.821922106;0.404473528;0.304846812;0.112601765;0.113381708;0.56670574;2.307900409;0;0;1;0;0;1;0;0;0;0;1;3.3;1.428571429;8.620689655;0
2929057;BA;SÃO FÉLIX DO CORIBE;15548;329.95;0.5058;17.7;0.613032409;1.491006868;-0.234536524;0.579730448;0.881907345;0.439950326;0.101519797;0.340437221;0.227042736;0.52241419;2.093864555;0;1;0;0;0;0;0;1;0;0;1;0.2;0.357142857;0;0
1720150;TO;SÃO FÉLIX DO TOCANTINS;1532;220.24;0.6346;19.7;0.681078431;1.233520722;0.02063406;0.157574883;1.057559406;0.714917879;0.277845843;0.064795684;0.049133218;0.511977846;2.049087304;1;0;0;0;0;0;0;1;0;0;1;5.2;5.714285714;3.448275862;6.666666667
3304805;RJ;SÃO FIDÉLIS;37710;557.37;0.4773;9.3;0.818705147;1.081142907;1.830125374;2.318986938;0.940762935;0.471401187;0.334284995;0.135076753;0.023678443;0.488593459;1.955391494;0;0;0;0;1;0;0;1;0;1;0;3.1;4.821428571;1.379310345;0
4318101;RS;SÃO FRANCISCO DE ASSIS;19556;534.62;0.546;8;0.721473293;1.162922247;0.104029489;0.790484722;0.8261195;0.382933172;0.296754772;0.146431556;0.035266887;0.499747774;1.998991605;0;0;0;1;0;0;1;0;0;0;1;10;10;10;10
3161304;MG;SÃO FRANCISCO DE SALES;6110;623.61;0.5311;10.3;0.777466937;1.223629289;0.278953857;0.351706175;0.915692043;0.529891921;0.261776139;0.124023984;0.049831335;0.549623487;2.220364454;0;0;0;0;1;1;0;0;0;0;1;0.2;0;0.689655172;0
2929206;BA;SÃO FRANCISCO DO CONDE;38838;419.9;0.5198;9.7;0.579657296;1.159088578;0.57390927;0.740137764;1.005732378;0.119536213;0.824881167;0.061314998;0.032769126;0.370486455;1.58852817;0;1;0;0;0;1;0;0;1;1;0;5.3;5.892857143;6.896551724;0
1101492;RO;SÃO FRANCISCO DO GUAPORÉ;18640;459.4;0.5684;9.1;0.639104131;1.378601617;-0.165654501;0.374242225;0.700313515;0.289606049;0.263949704;0.146757761;0.246765102;0.551518746;2.229747602;1;0;0;0;0;0;1;0;0;0;1;7.7;7.5;6.896551724;10
2411908;RN;SÃO FRANCISCO DO OESTE;4138;297.59;0.4137;26.6;0.700264306;1.114256329;0.453572479;0.482299435;1.056600835;0.767216466;0.12416182;0.165222549;0.07463283;0.497432422;1.989782159;0;1;0;0;0;0;0;1;0;0;1;0.4;0.714285714;0;0
2209708;PI;SÃO FRANCISCO DO PIAUÍ;6332;256.58;0.5423;32.1;0.812595269;1.152837343;0.103935256;0.204115776;0.910228066;0.479587418;0.102501634;0.328139014;0.060755506;0.49986222;1.999449032;0;1;0;0;0;1;0;0;1;1;0;3.2;3.928571429;0;6.666666667
4216206;SC;SÃO FRANCISCO DO SUL;47547;790.47;0.4625;3.7;0.788890679;1.114414069;0.858882039;1.070705765;0.672151733;0.247854987;0.326536946;0.0977598;0.048825163;0.630362244;2.705351343;0;0;0;1;0;0;1;0;0;0;1;9.6;9.285714286;10;10
1303809;AM;SÃO GABRIEL DA CACHOEIRA;42342;332.02;0.8082;16.7;0.549244514;1.166234689;-0.075118946;0.054304665;1.052740336;0.433581333;0.183218828;0.435940175;0.025789907;0.799205672;4.980220353;1;0;0;0;0;0;0;1;0;0;1;3;1.071428571;8.275862069;0
3204708;ES;SÃO GABRIEL DA PALHA;35785;783.89;0.6072;10.6;0.817299449;1.116801902;1.026823707;1.543248342;0.835128707;0.422105156;0.243851909;0.169171642;0.019112844;0.575937272;2.358141693;0;0;0;0;1;0;0;1;0;0;1;4.6;7.142857143;2.068965517;0
5007695;MS;SÃO GABRIEL DO OESTE;24515;850.31;0.5406;4.9;0.818026116;1.021492195;-0.001503762;0.115319175;0.706670233;0.275248237;0.325305406;0.10611659;0.065548327;0.483049913;1.934422732;0;0;1;0;0;0;0;1;0;0;1;0.6;0.714285714;0.689655172;0
3161502;MG;SÃO GERALDO;11372;468.28;0.4168;9.6;0.771379489;1.38535936;-0.058126069;0.087018156;0.931971591;0.658920248;0.188114998;0.084936344;0.123531262;0.460136415;1.852319786;0;0;0;0;1;0;0;1;0;0;1;2.9;3.035714286;4.137931034;0
3161700;MG;SÃO GONÇALO DO ABAETÉ;6717;498.33;0.4736;11.3;0.832962512;1.394619869;0.061739721;0.44511641;0.948469714;0.450420462;0.381977431;0.116071821;0.049124324;0.440183513;1.786299659;0;0;0;0;1;0;0;1;0;0;1;3;2.5;5.517241379;0
2209757;PI;SÃO GONÇALO DO GURGUÉIA;2942;250.11;0.6471;24.2;0.56378116;1.239091928;-0.01695327;0.060998516;1.038672754;0.758560931;0.073718858;0.206392964;0.097473455;0.498965785;1.995871678;0;1;0;0;0;1;0;0;1;1;0;4.4;2.142857143;7.586206897;6.666666667
3161809;MG;SÃO GONÇALO DO PARÁ;11475;550.76;0.4079;5.8;0.834231029;1.192951674;0.214678757;0.417173391;0.93387898;0.566878297;0.216065086;0.150935598;0.060276061;0.493392099;1.973913155;0;0;0;0;1;1;0;0;0;0;1;3.5;3.392857143;5.517241379;0
2209807;PI;SÃO GONÇALO DO PIAUÍ;4885;217.78;0.5657;24.8;0.717673417;1.534954499;-0.303054995;0.098856197;0.684861729;0.49775582;0.052278663;0.134827246;0.050458022;0.499414496;1.997660723;0;1;0;0;0;1;0;0;1;1;1;3.1;1.071428571;8.620689655;0
3161908;MG;SÃO GONÇALO DO RIO ABAIXO;10488;424.8;0.4787;11.7;0.902241058;1.269215263;0.026131327;0.120565017;1.020672873;0.318030947;0.658133094;0.044508833;0.148235224;0.501782723;2.007156409;0;0;0;0;1;1;0;0;0;0;1;3.7;3.928571429;5.172413793;0
3125507;MG;SÃO GONÇALO DO RIO PRETO;3180;320.73;0.4367;18.5;0.858396205;1.266942392;0.122510125;0.247105381;1.097197531;0.767683581;0.239923031;0.089590919;0.0477655;0.453621603;1.830233417;0;0;0;0;1;1;0;0;1;1;1;6.7;8.392857143;5.172413793;3.333333333
3162005;MG;SÃO GONÇALO DO SAPUCAÍ;25143;644.49;0.528;8.3;0.837348524;1.268495196;-0.051321048;0.078492078;0.972684991;0.535595789;0.271530672;0.16555853;0.040129314;0;1;0;0;0;0;1;0;0;1;0;0;1;4.2;7.5;0;0
2929305;BA;SÃO GONÇALO DOS CAMPOS;37111;410.24;0.5681;14.4;0.593239874;1.156884798;0.826367635;0.902608269;0.9543174;0.578481648;0.145449985;0.230385768;0.016043759;0.716105073;3.522429978;0;1;0;0;0;0;0;1;0;0;1;4.9;5.178571429;6.896551724;0
3162104;MG;SÃO GOTARDO;34107;782.11;0.5173;7.3;0.879480827;1.312235229;0.073995323;0.332354918;0.907920235;0.484741276;0.280258191;0.142920768;0.073121874;0.678511801;3.110534078;0;0;0;0;1;1;0;0;1;1;1;8.4;7.857142857;8.620689655;10
4318408;RS;SÃO JERÔNIMO;23399;756.46;0.555;8.4;0.709796338;1.327140484;-0.387164682;0.520862687;0.746196335;0.361775146;0.255939122;0.128482067;0.101373958;0.499995318;1.999981273;0;0;0;1;0;0;1;0;0;0;0;8.1;8.392857143;8.275862069;6.666666667
3162203;MG;SÃO JOÃO BATISTA DO GLÓRIA;7292;667.99;0.4537;9.6;0.899578554;1.219831809;-0.091056;0.124197186;1.011631984;0.410354537;0.521221539;0.080055907;0.041533428;0.452961421;1.828024637;0;0;0;0;1;0;0;1;0;0;1;3.1;5.535714286;0;0
3549102;SP;SÃO JOÃO DA BOA VISTA;88477;987.91;0.5152;3.8;0.953197567;1.078641138;-0.485099176;0.26848341;0.553060129;0.242482902;0.218924367;0.09165286;0.044306992;0.670478899;3.034707023;0;0;0;0;1;0;0;1;0;0;1;7.2;8.035714286;5.862068966;6.666666667
2209872;PI;SÃO JOÃO DA FRONTEIRA;5873;193.55;0.5467;36.6;0.658442453;1.091658571;0.008574445;0.084288036;1.070273108;0.651747981;0.050591867;0.36793326;0.042496491;0.499402803;1.997614063;0;1;0;0;0;0;0;1;0;0;1;9.1;9.642857143;7.586206897;10
3162252;MG;SÃO JOÃO DA LAGOA;4880;278.59;0.4877;14.7;0.829605668;1.342403573;0.347004822;0.749405941;0.98402372;0.690274938;0.172984032;0.12076475;0.012812128;0.431453766;1.75887191;0;0;0;0;1;1;0;0;0;0;1;0.2;0;0.689655172;0
3162302;MG;SÃO JOÃO DA MATA;2809;525.15;0.4016;12.2;0.793201812;1.225380834;0.019925975;0.130361891;1.092533374;0.839760054;0.183124863;0.069648456;0.056493503;0.496087414;1.984471173;0;0;0;0;1;0;0;1;0;0;1;2.1;3.75;0;0
5220058;GO;SÃO JOÃO DA PARAÚNA;1623;610.93;0.5032;11.8;0.808378177;1.320080317;0.42179649;0.52081532;1.076300887;0.767412748;0.252550904;0.056337235;0.057035798;0.498152896;1.992638777;0;0;1;0;0;0;0;1;0;0;1;2.9;1.607142857;6.896551724;0
3162401;MG;SÃO JOÃO DA PONTE;25933;255.32;0.4828;30.7;0.682925932;1.000963134;0.814045176;0.868561667;0.969858738;0.574267335;0.145963051;0.249628352;0.092974852;0.501122339;2.004499456;0;0;0;0;1;1;0;0;0;0;1;1.1;1.607142857;0.689655172;0
2209906;PI;SÃO JOÃO DA SERRA;6101;231.88;0.5746;37.8;0.69805437;1.149200321;-0.018349374;0.051182796;0.923177186;0.620030456;0.085173836;0.217972894;0.150012682;0.471022126;1.890438239;0;1;0;0;0;1;0;0;0;0;0;7.2;6.607142857;6.896551724;10
4318424;RS;SÃO JOÃO DA URTIGA;4846;620.1;0.3995;8.1;0.711088988;1.308463906;-0.634445921;0.03397468;0.851503189;0.491482157;0.28545727;0.074563762;0.078612827;0;1;0;0;0;1;0;1;0;0;0;0;0;7.6;8.75;4.137931034;10
3549201;SP;SÃO JOÃO DAS DUAS PONTES;2618;529.86;0.3638;10.6;0.878885246;1.214356549;0.044395252;0.09458163;0.876324335;0.610366923;0.201515186;0.064442226;0.031173525;0.46995319;1.886625825;0;0;0;0;1;0;0;1;0;0;0;8;9.107142857;8.275862069;3.333333333
3162450;MG;SÃO JOÃO DAS MISSÕES;12539;177.36;0.5225;29;0.575397029;1.211897546;0.417505092;0.5865086;0.979355161;0.587328874;0.215768396;0.176257891;0.030330247;0.488175856;1.953796067;0;0;0;0;1;1;0;0;1;1;1;0.2;0.357142857;0;0
3549250;SP;SÃO JOÃO DE IRACEMA;1875;557.06;0.3692;10.8;0.947715686;1.491136452;-0.606591279;0.672706762;0.650279061;0.442855663;0.163476957;0.043946441;0.091200286;0.35589067;1.552531463;0;0;0;0;1;0;0;1;0;0;0;4.4;5;5.517241379;0
3305109;RJ;SÃO JOÃO DE MERITI;460711;568.72;0.462;3.4;0.665682939;0.957423561;0.327691396;0.685202175;0.699569074;0.34997082;0.194837197;0.154761056;0.015869647;0.593961684;2.462821758;0;0;0;0;1;1;0;0;0;0;0;6.9;8.392857143;7.586206897;0
3162500;MG;SÃO JOÃO DEL REI;88902;756.25;0.5258;3.5;0.833847112;1.137688779;-0.201364773;0.286058607;0.682338274;0.39380321;0.211374841;0.071579961;0.090696015;0.521145516;2.088317083;0;0;0;0;1;1;0;0;1;1;1;6.9;5.178571429;8.620689655;10
2514008;PB;SÃO JOÃO DO CARIRI;4337;370.52;0.5335;19.7;0.759674801;1.140775435;0.133076942;0.255115199;1.053351433;0.765318847;0.106001238;0.182031348;0.084709085;0.626968848;2.680741257;0;1;0;0;0;0;0;1;0;0;1;7.3;6.964285714;10;3.333333333
2111029;MA;SÃO JOÃO DO CARÚ;15558;164.49;0.5286;35.1;0.482396086;1.074818654;0.458527327;0.49094525;0.999882962;0.453582573;0.042262921;0.504037468;0.05178416;0.499970662;1.999882656;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0
4125001;PR;SÃO JOÃO DO IVAÍ;11342;531.03;0.4367;15.6;0.779565234;1.205717566;-0.037338921;0.168240935;0.928453893;0.540619213;0.249047549;0.138787131;0.087607377;0.515100844;2.062284472;0;0;0;1;0;1;0;0;0;0;1;2.8;2.321428571;5.172413793;0
3162559;MG;SÃO JOÃO DO MANHUAÇU;11038;475.38;0.5878;14;0.7773499;1.289254991;0.128341562;0.200269182;0.92249035;0.587633664;0.147548937;0.187307748;0.036265362;0.499479001;1.997918172;0;0;0;0;1;0;0;1;0;0;1;2.7;2.142857143;5.172413793;0
3162575;MG;SÃO JOÃO DO MANTENINHA;5591;367.7;0.443;22;0.814591139;1.372439554;0.133002708;0.354281477;0.930905464;0.66825974;0.154561155;0.10808457;0.266132942;0.517655796;2.073208285;0;0;0;0;1;1;0;0;0;0;1;7.1;5.535714286;8.620689655;10
3162609;MG;SÃO JOÃO DO ORIENTE;7925;397;0.4496;17.5;0.80551305;1.194224559;-0.279185112;0.163963532;1.033072989;0.693881454;0.211888144;0.127303391;0.065350027;0.490138303;1.961316189;0;0;0;0;1;0;0;1;0;0;1;0.6;0.714285714;0.689655172;0
